Source_ID,kraken_published,stericx_on_dft
401,2.396167563,2.7391415
498,5.581993141,5.9212055
723,19.68183379,19.44207
724,27.06487474,25.841167
785,6.719937405,7.121766
1057,16.5828183,15.712176
1058,15.53168412,15.374158
2062,6.923889,7.599657
2063,6.195939,6.48069
2064,6.464737,6.9702377
2067,9.840917,10.000777
