split_id,stratum,permutation,ranking,top1_recovery,top2_recall,rank_of_best,spearman_rho,ndcg,candidate_mean_ddg,selected_top1_ddg,selected_top2_mean_ddg,top1_gain_over_panel_mean,top2_gain_over_panel_mean,top1_outcome_enrichment,top2_outcome_enrichment
S016,three_singleton_scaffolds,1,SIG-NIHDA-401|SIG-NIHDA-2062|SIG-NIHDA-2063,0.0,0.5,2,-0.5,0.7519643063047969,0.218361637,0.056166692,0.199843556,-0.162194945,-0.018518080999999992,0.25721867985446545,0.9151953554918624
S016,three_singleton_scaffolds,2,SIG-NIHDA-401|SIG-NIHDA-2063|SIG-NIHDA-2062,0.0,0.5,3,-1.0,0.7303067749010753,0.218361637,0.056166692,0.1557822455,-0.162194945,-0.0625793915,0.25721867985446545,0.7134139844353704
S016,three_singleton_scaffolds,3,SIG-NIHDA-2062|SIG-NIHDA-401|SIG-NIHDA-2063,1.0,0.5,1,0.5,0.9510357963995341,0.218361637,0.34352042,0.199843556,0.125158783,-0.018518080999999992,1.5731720311292592,0.9151953554918624
S016,three_singleton_scaffolds,4,SIG-NIHDA-2062|SIG-NIHDA-2063|SIG-NIHDA-401,1.0,1.0,1,1.0,1.0,0.218361637,0.34352042,0.2994591095,0.125158783,0.08109747249999999,1.5731720311292592,1.3713906600727672
S016,three_singleton_scaffolds,5,SIG-NIHDA-2063|SIG-NIHDA-401|SIG-NIHDA-2062,0.0,0.5,3,-0.5,0.8683291128041145,0.218361637,0.255397799,0.1557822455,0.037036161999999984,-0.0625793915,1.1696092890162753,0.7134139844353704
S016,three_singleton_scaffolds,6,SIG-NIHDA-2063|SIG-NIHDA-2062|SIG-NIHDA-401,0.0,1.0,2,0.5,0.9389508478083021,0.218361637,0.255397799,0.2994591095,0.037036161999999984,0.08109747249999999,1.1696092890162753,1.3713906600727672
S017,three_singleton_scaffolds,1,SIG-NIHDA-401|SIG-NIHDA-2062|SIG-NIHDA-2064,0.0,1.0,2,0.5,0.7301389090894099,0.14258640566666667,0.056166692,0.199843556,-0.08641971366666668,0.05725715033333334,0.39391337299927776,1.4015610749539968
S017,three_singleton_scaffolds,2,SIG-NIHDA-401|SIG-NIHDA-2064|SIG-NIHDA-2062,0.0,0.5,3,-0.5,0.6250441731328101,0.14258640566666667,0.056166692,0.0421193985,-0.08641971366666668,-0.10046700716666666,0.39391337299927776,0.29539561154564203
S017,three_singleton_scaffolds,3,SIG-NIHDA-2062|SIG-NIHDA-401|SIG-NIHDA-2064,1.0,1.0,1,1.0,1.0,0.14258640566666667,0.34352042,0.199843556,0.20093401433333333,0.05725715033333334,2.409208776908716,1.4015610749539968
S017,three_singleton_scaffolds,4,SIG-NIHDA-2062|SIG-NIHDA-2064|SIG-NIHDA-401,1.0,0.5,1,0.5,0.9906400095921427,0.14258640566666667,0.34352042,0.1857962625,0.20093401433333333,0.04320985683333334,2.409208776908716,1.3030433135003612
S017,three_singleton_scaffolds,5,SIG-NIHDA-2064|SIG-NIHDA-401|SIG-NIHDA-2062,0.0,0.5,3,-1.0,0.598659842053234,0.14258640566666667,0.028072105,0.0421193985,-0.11451430066666667,-0.10046700716666666,0.1968778500920063,0.29539561154564203
S017,three_singleton_scaffolds,6,SIG-NIHDA-2064|SIG-NIHDA-2062|SIG-NIHDA-401,0.0,0.5,2,-0.5,0.6943945876019765,0.14258640566666667,0.028072105,0.1857962625,-0.11451430066666667,0.04320985683333334,0.1968778500920063,1.3030433135003612
S018,three_singleton_scaffolds,1,SIG-NIHDA-401|SIG-NIHDA-2062|SIG-NIHDA-2067,0.0,0.5,3,-1.0,0.7118852436287285,0.28837555566666667,0.056166692,0.199843556,-0.23220886366666668,-0.08853199966666667,0.1947692545235113,0.6929975584719781
S018,three_singleton_scaffolds,2,SIG-NIHDA-401|SIG-NIHDA-2067|SIG-NIHDA-2062,0.0,0.5,2,-0.5,0.734359885054451,0.28837555566666667,0.056166692,0.2608031235,-0.23220886366666668,-0.02757243216666666,0.1947692545235113,0.9043870687897776
S018,three_singleton_scaffolds,3,SIG-NIHDA-2062|SIG-NIHDA-401|SIG-NIHDA-2067,0.0,0.5,3,-0.5,0.8612019559177253,0.28837555566666667,0.34352042,0.199843556,0.05514486433333332,-0.08853199966666667,1.1912258624204448,0.6929975584719781
S018,three_singleton_scaffolds,4,SIG-NIHDA-2062|SIG-NIHDA-2067|SIG-NIHDA-401,0.0,1.0,2,0.5,0.9366475440217072,0.28837555566666667,0.34352042,0.4044799875,0.05514486433333332,0.11610443183333335,1.1912258624204448,1.4026153727382444
S018,three_singleton_scaffolds,5,SIG-NIHDA-2067|SIG-NIHDA-401|SIG-NIHDA-2062,1.0,0.5,1,0.5,0.9470290533217403,0.28837555566666667,0.465439555,0.2608031235,0.17706399933333333,-0.02757243216666666,1.6140048830560438,0.9043870687897776
S018,three_singleton_scaffolds,6,SIG-NIHDA-2067|SIG-NIHDA-2062|SIG-NIHDA-401,1.0,1.0,1,1.0,1.0,0.28837555566666667,0.465439555,0.4044799875,0.17706399933333333,0.11610443183333335,1.6140048830560438,1.4026153727382444
S019,three_singleton_scaffolds,1,SIG-NIHDA-401|SIG-NIHDA-2063|SIG-NIHDA-2064,0.0,1.0,2,0.5,0.7588151960091277,0.11321219866666667,0.056166692,0.1557822455,-0.05704550666666667,0.04257004683333333,0.49611872803012075,1.3760199637026158
S019,three_singleton_scaffolds,2,SIG-NIHDA-401|SIG-NIHDA-2064|SIG-NIHDA-2063,0.0,0.5,3,-0.5,0.661188040779647,0.11321219866666665,0.056166692,0.0421193985,-0.057045506666666655,-0.07109280016666665,0.4961187280301208,0.3720394003124446
S019,three_singleton_scaffolds,3,SIG-NIHDA-2063|SIG-NIHDA-401|SIG-NIHDA-2064,1.0,1.0,1,1.0,1.0,0.11321219866666667,0.255397799,0.1557822455,0.14218560033333333,0.04257004683333333,2.255921199375111,1.3760199637026158
S019,three_singleton_scaffolds,4,SIG-NIHDA-2063|SIG-NIHDA-2064|SIG-NIHDA-401,1.0,0.5,1,0.5,0.9879345156374749,0.11321219866666667,0.255397799,0.141734952,0.14218560033333333,0.02852275333333333,2.255921199375111,1.2519406359849397
S019,three_singleton_scaffolds,5,SIG-NIHDA-2064|SIG-NIHDA-401|SIG-NIHDA-2063,0.0,0.5,3,-1.0,0.6271773505775416,0.11321219866666665,0.028072105,0.0421193985,-0.08514009366666665,-0.07109280016666665,0.24796007259476835,0.3720394003124446
S019,three_singleton_scaffolds,6,SIG-NIHDA-2064|SIG-NIHDA-2063|SIG-NIHDA-401,0.0,0.5,2,-0.5,0.7127390214444973,0.11321219866666667,0.028072105,0.141734952,-0.08514009366666667,0.02852275333333333,0.24796007259476832,1.2519406359849397
S020,three_singleton_scaffolds,1,SIG-NIHDA-401|SIG-NIHDA-2063|SIG-NIHDA-2067,0.0,0.5,3,-1.0,0.6874161734938421,0.2590013486666667,0.056166692,0.1557822455,-0.2028346566666667,-0.10321910316666669,0.21685868544370485,0.6014727193582721
S020,three_singleton_scaffolds,2,SIG-NIHDA-401|SIG-NIHDA-2067|SIG-NIHDA-2063,0.0,0.5,2,-0.5,0.7294237416165968,0.2590013486666667,0.056166692,0.2608031235,-0.2028346566666667,0.001801774833333325,0.21685868544370485,1.0069566233635803
S020,three_singleton_scaffolds,3,SIG-NIHDA-2063|SIG-NIHDA-401|SIG-NIHDA-2067,0.0,0.5,3,-0.5,0.7997342693795264,0.2590013486666667,0.255397799,0.1557822455,-0.0036035496666667055,-0.10321910316666669,0.9860867532728393,0.6014727193582721
S020,three_singleton_scaffolds,4,SIG-NIHDA-2063|SIG-NIHDA-2067|SIG-NIHDA-401,0.0,1.0,2,0.5,0.8815873161292753,0.25900134866666663,0.255397799,0.36041867699999997,-0.00360354966666665,0.10141732833333333,0.9860867532728396,1.3915706572781477
S020,three_singleton_scaffolds,5,SIG-NIHDA-2067|SIG-NIHDA-401|SIG-NIHDA-2063,1.0,0.5,1,0.5,0.9601545213730058,0.2590013486666667,0.465439555,0.2608031235,0.20643820633333332,0.001801774833333325,1.7970545612834556,1.0069566233635803
S020,three_singleton_scaffolds,6,SIG-NIHDA-2067|SIG-NIHDA-2063|SIG-NIHDA-401,1.0,1.0,1,1.0,1.0,0.25900134866666663,0.465439555,0.36041867699999997,0.20643820633333337,0.10141732833333333,1.7970545612834559,1.3915706572781477
S021,three_singleton_scaffolds,1,SIG-NIHDA-401|SIG-NIHDA-2064|SIG-NIHDA-2067,0.0,0.5,3,-0.5,0.595436682110271,0.18322611733333335,0.056166692,0.0421193985,-0.12705942533333336,-0.14110671883333337,0.306543045377199,0.22987660882086183
S021,three_singleton_scaffolds,2,SIG-NIHDA-401|SIG-NIHDA-2067|SIG-NIHDA-2064,0.0,1.0,2,0.5,0.7066485367852827,0.18322611733333335,0.056166692,0.2608031235,-0.12705942533333336,0.07757700616666666,0.306543045377199,1.4233949138677375
S021,three_singleton_scaffolds,3,SIG-NIHDA-2064|SIG-NIHDA-401|SIG-NIHDA-2067,0.0,0.5,3,-1.0,0.5752995341340976,0.18322611733333335,0.028072105,0.0421193985,-0.15515401233333337,-0.14110671883333337,0.1532101722645246,0.22987660882086183
S021,three_singleton_scaffolds,4,SIG-NIHDA-2064|SIG-NIHDA-2067|SIG-NIHDA-401,0.0,0.5,2,-0.5,0.6793676218767541,0.18322611733333335,0.028072105,0.24675583,-0.15515401233333337,0.06352971266666665,0.1532101722645246,1.3467284773114003
S021,three_singleton_scaffolds,5,SIG-NIHDA-2067|SIG-NIHDA-401|SIG-NIHDA-2064,1.0,1.0,1,1.0,1.0,0.18322611733333335,0.465439555,0.2608031235,0.2822134376666666,0.07757700616666666,2.540246782358276,1.4233949138677375
S021,three_singleton_scaffolds,6,SIG-NIHDA-2067|SIG-NIHDA-2064|SIG-NIHDA-401,1.0,0.5,1,0.5,0.9928562330676451,0.18322611733333335,0.465439555,0.24675583,0.2822134376666666,0.06352971266666665,2.540246782358276,1.3467284773114003
S022,three_singleton_scaffolds,1,SIG-NIHDA-498|SIG-NIHDA-724|SIG-NIHDA-785,0.0,0.5,2,-0.5,0.697600347101879,1.1399543213333334,0.112513889,1.128134658,-1.0274404323333335,-0.011819663333333397,0.09870034868449776,0.9896314588118683
S022,three_singleton_scaffolds,2,SIG-NIHDA-498|SIG-NIHDA-785|SIG-NIHDA-724,0.0,0.5,3,-1.0,0.6538629851943776,1.1399543213333334,0.112513889,0.6380537685,-1.0274404323333335,-0.5019005528333335,0.09870034868449776,0.5597187155303804
S022,three_singleton_scaffolds,3,SIG-NIHDA-724|SIG-NIHDA-498|SIG-NIHDA-785,1.0,0.5,1,0.5,0.9530980938065813,1.1399543213333334,2.143755427,1.128134658,1.0038011056666665,-0.011819663333333397,1.8805625689392387,0.9896314588118683
S022,three_singleton_scaffolds,4,SIG-NIHDA-724|SIG-NIHDA-785|SIG-NIHDA-498,1.0,1.0,1,1.0,1.0,1.1399543213333334,2.143755427,1.6536745375,1.0038011056666665,0.5137202161666665,1.8805625689392387,1.450649825657751
S022,three_singleton_scaffolds,5,SIG-NIHDA-785|SIG-NIHDA-498|SIG-NIHDA-724,0.0,0.5,3,-0.5,0.786072033211306,1.1399543213333334,1.163593648,0.6380537685,0.02363932666666657,-0.5019005528333335,1.0207370823762631,0.5597187155303804
S022,three_singleton_scaffolds,6,SIG-NIHDA-785|SIG-NIHDA-724|SIG-NIHDA-498,0.0,1.0,2,0.5,0.8767113013122262,1.1399543213333334,1.163593648,1.6536745375,0.02363932666666657,0.5137202161666665,1.0207370823762631,1.450649825657751
S023,three_singleton_scaffolds,1,SIG-NIHDA-498|SIG-NIHDA-724|SIG-NIHDA-2062,0.0,0.5,2,-0.5,0.6772870325689464,0.8665965786666666,0.112513889,1.128134658,-0.7540826896666666,0.2615380793333334,0.12983421786999472,1.301799113649551
S023,three_singleton_scaffolds,2,SIG-NIHDA-498|SIG-NIHDA-2062|SIG-NIHDA-724,0.0,0.5,3,-1.0,0.5797575560537426,0.8665965786666666,0.112513889,0.22801715449999999,-0.7540826896666666,-0.6385794241666667,0.12983421786999472,0.26311799528544644
S023,three_singleton_scaffolds,3,SIG-NIHDA-724|SIG-NIHDA-498|SIG-NIHDA-2062,1.0,0.5,1,0.5,0.9874849972629027,0.8665965786666666,2.143755427,1.128134658,1.2771588483333334,0.2615380793333334,2.4737640094291073,1.301799113649551
S023,three_singleton_scaffolds,4,SIG-NIHDA-724|SIG-NIHDA-2062|SIG-NIHDA-498,1.0,1.0,1,1.0,1.0,0.8665965786666666,2.143755427,1.2436379235,1.2771588483333334,0.3770413448333333,2.4737640094291073,1.4350828910650026
S023,three_singleton_scaffolds,5,SIG-NIHDA-2062|SIG-NIHDA-498|SIG-NIHDA-724,0.0,0.5,3,-0.5,0.6150353673857061,0.8665965786666666,0.34352042,0.22801715449999999,-0.5230761586666666,-0.6385794241666667,0.39640177270089816,0.26311799528544644
S023,three_singleton_scaffolds,6,SIG-NIHDA-2062|SIG-NIHDA-724|SIG-NIHDA-498,0.0,1.0,2,0.5,0.7250798466380071,0.8665965786666666,0.34352042,1.2436379235,-0.5230761586666666,0.3770413448333333,0.39640177270089816,1.4350828910650026
S024,three_singleton_scaffolds,1,SIG-NIHDA-498|SIG-NIHDA-724|SIG-NIHDA-2063,0.0,0.5,2,-0.5,0.6745744970415766,0.8372223716666666,0.112513889,1.128134658,-0.7247084826666665,0.29091228633333344,0.13438949173804032,1.3474731399666393
S024,three_singleton_scaffolds,2,SIG-NIHDA-498|SIG-NIHDA-2063|SIG-NIHDA-724,0.0,0.5,3,-1.0,0.5698618982580113,0.8372223716666666,0.112513889,0.18395584399999998,-0.7247084826666665,-0.6532665276666666,0.13438949173804032,0.2197216059023809
S024,three_singleton_scaffolds,3,SIG-NIHDA-724|SIG-NIHDA-498|SIG-NIHDA-2063,1.0,0.5,1,0.5,0.992076847458019,0.8372223716666666,2.143755427,1.128134658,1.3065330553333334,0.29091228633333344,2.5605567881952385,1.3474731399666393
S024,three_singleton_scaffolds,4,SIG-NIHDA-724|SIG-NIHDA-2063|SIG-NIHDA-498,1.0,1.0,1,1.0,1.0,0.8372223716666666,2.143755427,1.1995766129999998,1.3065330553333334,0.36235424133333327,2.5605567881952385,1.43280525413098
S024,three_singleton_scaffolds,5,SIG-NIHDA-2063|SIG-NIHDA-498|SIG-NIHDA-724,0.0,0.5,3,-0.5,0.5921960108748493,0.8372223716666666,0.255397799,0.18395584399999998,-0.5818245726666667,-0.6532665276666666,0.3050537200667215,0.2197216059023809
S024,three_singleton_scaffolds,6,SIG-NIHDA-2063|SIG-NIHDA-724|SIG-NIHDA-498,0.0,1.0,2,0.5,0.7048317622003956,0.8372223716666666,0.255397799,1.1995766129999998,-0.5818245726666667,0.36235424133333327,0.3050537200667215,1.43280525413098
S025,three_singleton_scaffolds,1,SIG-NIHDA-498|SIG-NIHDA-724|SIG-NIHDA-2064,0.0,1.0,2,0.5,0.6636407052810421,0.7614471403333334,0.112513889,1.128134658,-0.6489332513333333,0.36668751766666663,0.14776323009203973,1.4815666094775068
S025,three_singleton_scaffolds,2,SIG-NIHDA-498|SIG-NIHDA-2064|SIG-NIHDA-724,0.0,0.5,3,-0.5,0.5393548108005383,0.7614471403333333,0.112513889,0.070292997,-0.6489332513333332,-0.6911541433333332,0.14776323009203976,0.09231500556851305
S025,three_singleton_scaffolds,3,SIG-NIHDA-724|SIG-NIHDA-498|SIG-NIHDA-2064,1.0,1.0,1,1.0,1.0,0.7614471403333334,2.143755427,1.128134658,1.3823082866666665,0.36668751766666663,2.8153699888629737,1.4815666094775068
S025,three_singleton_scaffolds,4,SIG-NIHDA-724|SIG-NIHDA-2064|SIG-NIHDA-498,1.0,0.5,1,0.5,0.9950394642965525,0.7614471403333334,2.143755427,1.085913766,1.3823082866666665,0.3244666256666666,2.8153699888629737,1.42611838495398
S025,three_singleton_scaffolds,5,SIG-NIHDA-2064|SIG-NIHDA-498|SIG-NIHDA-724,0.0,0.5,3,-1.0,0.5253718460079727,0.7614471403333333,0.028072105,0.070292997,-0.7333750353333333,-0.6911541433333332,0.03686678104498636,0.09231500556851305
S025,three_singleton_scaffolds,6,SIG-NIHDA-2064|SIG-NIHDA-724|SIG-NIHDA-498,0.0,0.5,2,-0.5,0.644697204785029,0.7614471403333334,0.028072105,1.085913766,-0.7333750353333334,0.3244666256666666,0.036866781044986356,1.42611838495398
S026,three_singleton_scaffolds,1,SIG-NIHDA-498|SIG-NIHDA-724|SIG-NIHDA-2067,0.0,0.5,2,-0.5,0.6808404336186753,0.9072362903333334,0.112513889,1.128134658,-0.7947224013333334,0.2208983676666666,0.12401828520181944,1.2434849333303288
S026,three_singleton_scaffolds,2,SIG-NIHDA-498|SIG-NIHDA-2067|SIG-NIHDA-724,0.0,0.5,3,-1.0,0.592720793012045,0.9072362903333332,0.112513889,0.288976722,-0.7947224013333332,-0.6182595683333332,0.12401828520181947,0.3185242092705808
S026,three_singleton_scaffolds,3,SIG-NIHDA-724|SIG-NIHDA-498|SIG-NIHDA-2067,1.0,0.5,1,0.5,0.9814697081952071,0.9072362903333334,2.143755427,1.128134658,1.2365191366666664,0.2208983676666666,2.362951581458838,1.2434849333303288
S026,three_singleton_scaffolds,4,SIG-NIHDA-724|SIG-NIHDA-2067|SIG-NIHDA-498,1.0,1.0,1,1.0,1.0,0.9072362903333334,2.143755427,1.304597491,1.2365191366666664,0.3973612006666666,2.362951581458838,1.43799085739909
S026,three_singleton_scaffolds,5,SIG-NIHDA-2067|SIG-NIHDA-498|SIG-NIHDA-724,0.0,0.5,3,-0.5,0.6449547518811057,0.9072362903333332,0.465439555,0.288976722,-0.4417967353333332,-0.6182595683333332,0.5130301333393421,0.3185242092705808
S026,three_singleton_scaffolds,6,SIG-NIHDA-2067|SIG-NIHDA-724|SIG-NIHDA-498,0.0,1.0,2,0.5,0.7516046842925289,0.9072362903333334,0.465439555,1.304597491,-0.4417967353333334,0.3973612006666666,0.513030133339342,1.43799085739909
S027,three_singleton_scaffolds,1,SIG-NIHDA-498|SIG-NIHDA-785|SIG-NIHDA-2062,0.0,0.5,2,-0.5,0.7089158906053415,0.5398759856666666,0.112513889,0.6380537685,-0.4273620966666666,0.09817778283333334,0.20840691563834252,1.1818524724934716
S027,three_singleton_scaffolds,2,SIG-NIHDA-498|SIG-NIHDA-2062|SIG-NIHDA-785,0.0,0.5,3,-1.0,0.6341749091061143,0.5398759856666667,0.112513889,0.22801715449999999,-0.4273620966666667,-0.31185883116666674,0.2084069156383425,0.42235098532569965
S027,three_singleton_scaffolds,3,SIG-NIHDA-785|SIG-NIHDA-498|SIG-NIHDA-2062,1.0,0.5,1,0.5,0.9789462034972422,0.5398759856666666,1.163593648,0.6380537685,0.6237176623333334,0.09817778283333334,2.1552980293486006,1.1818524724934716
S027,three_singleton_scaffolds,4,SIG-NIHDA-785|SIG-NIHDA-2062|SIG-NIHDA-498,1.0,1.0,1,1.0,1.0,0.5398759856666666,1.163593648,0.753557034,0.6237176623333334,0.21368104833333335,2.1552980293486006,1.3957965421808287
S027,three_singleton_scaffolds,5,SIG-NIHDA-2062|SIG-NIHDA-498|SIG-NIHDA-785,0.0,0.5,3,-0.5,0.6935222281957236,0.5398759856666667,0.34352042,0.22801715449999999,-0.19635556566666673,-0.31185883116666674,0.6362950550130568,0.42235098532569965
S027,three_singleton_scaffolds,6,SIG-NIHDA-2062|SIG-NIHDA-785|SIG-NIHDA-498,0.0,1.0,2,0.5,0.7893170061977085,0.5398759856666666,0.34352042,0.753557034,-0.19635556566666662,0.21368104833333335,0.6362950550130569,1.3957965421808287
S028,three_singleton_scaffolds,1,SIG-NIHDA-498|SIG-NIHDA-785|SIG-NIHDA-2063,0.0,0.5,2,-0.5,0.7055515141260458,0.5105017786666667,0.112513889,0.6380537685,-0.39798788966666665,0.12755198983333327,0.2203986228879845,1.2498561124830452
S028,three_singleton_scaffolds,2,SIG-NIHDA-498|SIG-NIHDA-2063|SIG-NIHDA-785,0.0,0.5,3,-1.0,0.619446637308511,0.5105017786666667,0.112513889,0.18395584399999998,-0.39798788966666665,-0.3265459346666667,0.2203986228879845,0.36034319896094696
S028,three_singleton_scaffolds,3,SIG-NIHDA-785|SIG-NIHDA-498|SIG-NIHDA-2063,1.0,0.5,1,0.5,0.9864533608215623,0.5105017786666667,1.163593648,0.6380537685,0.6530918693333333,0.12755198983333327,2.2793136020781057,1.2498561124830452
S028,three_singleton_scaffolds,4,SIG-NIHDA-785|SIG-NIHDA-2063|SIG-NIHDA-498,1.0,1.0,1,1.0,1.0,0.5105017786666667,1.163593648,0.7094957235,0.6530918693333333,0.19899394483333332,2.2793136020781057,1.3898006885560077
S028,three_singleton_scaffolds,5,SIG-NIHDA-2063|SIG-NIHDA-498|SIG-NIHDA-785,0.0,0.5,3,-0.5,0.6576324684392159,0.5105017786666667,0.255397799,0.18395584399999998,-0.2551039796666667,-0.3265459346666667,0.5002877750339094,0.36034319896094696
S028,three_singleton_scaffolds,6,SIG-NIHDA-2063|SIG-NIHDA-785|SIG-NIHDA-498,0.0,1.0,2,0.5,0.7572839844351883,0.5105017786666667,0.255397799,0.7094957235,-0.2551039796666667,0.19899394483333332,0.5002877750339094,1.3898006885560077
S029,three_singleton_scaffolds,1,SIG-NIHDA-498|SIG-NIHDA-785|SIG-NIHDA-2064,0.0,1.0,2,0.5,0.6893187133349465,0.43472654733333327,0.112513889,0.6380537685,-0.32221265833333324,0.20332722116666668,0.25881531664025165,1.467712916116812
S029,three_singleton_scaffolds,2,SIG-NIHDA-498|SIG-NIHDA-2064|SIG-NIHDA-785,0.0,0.5,3,-0.5,0.5702482301564785,0.4347265473333333,0.112513889,0.070292997,-0.32221265833333335,-0.36443355033333336,0.25881531664025165,0.16169474220331373
S029,three_singleton_scaffolds,3,SIG-NIHDA-785|SIG-NIHDA-498|SIG-NIHDA-2064,1.0,1.0,1,1.0,1.0,0.43472654733333327,1.163593648,0.6380537685,0.7288671006666667,0.20332722116666668,2.676610515593373,1.467712916116812
S029,three_singleton_scaffolds,4,SIG-NIHDA-785|SIG-NIHDA-2064|SIG-NIHDA-498,1.0,0.5,1,0.5,0.991145457271759,0.43472654733333327,1.163593648,0.5958328764999999,0.7288671006666667,0.16110632916666667,2.676610515593373,1.3705923416798742
S029,three_singleton_scaffolds,5,SIG-NIHDA-2064|SIG-NIHDA-498|SIG-NIHDA-785,0.0,0.5,3,-1.0,0.5452886760629129,0.4347265473333333,0.028072105,0.070292997,-0.4066544423333333,-0.36443355033333336,0.06457416776637585,0.16169474220331373
S029,three_singleton_scaffolds,6,SIG-NIHDA-2064|SIG-NIHDA-785|SIG-NIHDA-498,0.0,0.5,2,-0.5,0.6555046165131396,0.43472654733333327,0.028072105,0.5958328764999999,-0.40665444233333325,0.16110632916666667,0.06457416776637587,1.3705923416798742
S030,three_singleton_scaffolds,1,SIG-NIHDA-498|SIG-NIHDA-785|SIG-NIHDA-2067,0.0,0.5,2,-0.5,0.713163003448998,0.5805156973333333,0.112513889,0.6380537685,-0.46800180833333327,0.05753807116666665,0.19381713451823215,1.0991154441317859
S030,three_singleton_scaffolds,2,SIG-NIHDA-498|SIG-NIHDA-2067|SIG-NIHDA-785,0.0,0.5,3,-1.0,0.6527675466130672,0.5805156973333333,0.112513889,0.288976722,-0.46800180833333327,-0.2915389753333333,0.19381713451823215,0.4977931231273303
S030,three_singleton_scaffolds,3,SIG-NIHDA-785|SIG-NIHDA-498|SIG-NIHDA-2067,1.0,0.5,1,0.5,0.9694693377280033,0.5805156973333333,1.163593648,0.6380537685,0.5830779506666667,0.05753807116666665,2.0044137537453395,1.0991154441317859
S030,three_singleton_scaffolds,4,SIG-NIHDA-785|SIG-NIHDA-2067|SIG-NIHDA-498,1.0,1.0,1,1.0,1.0,0.5805156973333333,1.163593648,0.8145166015,0.5830779506666667,0.23400090416666675,2.0044137537453395,1.403091432740884
S030,three_singleton_scaffolds,5,SIG-NIHDA-2067|SIG-NIHDA-498|SIG-NIHDA-785,0.0,0.5,3,-0.5,0.7388286499221992,0.5805156973333333,0.465439555,0.288976722,-0.1150761423333333,-0.2915389753333333,0.8017691117364285,0.4977931231273303
S030,three_singleton_scaffolds,6,SIG-NIHDA-2067|SIG-NIHDA-785|SIG-NIHDA-498,0.0,1.0,2,0.5,0.8297547690301267,0.5805156973333333,0.465439555,0.8145166015,-0.1150761423333333,0.23400090416666675,0.8017691117364285,1.403091432740884
S031,three_singleton_scaffolds,1,SIG-NIHDA-498|SIG-NIHDA-2062|SIG-NIHDA-2063,0.0,0.5,2,-0.5,0.8146505052591879,0.23714403599999997,0.112513889,0.22801715449999999,-0.12463014699999997,-0.00912688149999999,0.4744537998838816,0.9615133416216295
S031,three_singleton_scaffolds,2,SIG-NIHDA-498|SIG-NIHDA-2063|SIG-NIHDA-2062,0.0,0.5,3,-1.0,0.794080785950339,0.23714403599999997,0.112513889,0.18395584399999998,-0.12463014699999997,-0.053188191999999995,0.4744537998838816,0.7757135583203113
S031,three_singleton_scaffolds,3,SIG-NIHDA-2062|SIG-NIHDA-498|SIG-NIHDA-2063,1.0,0.5,1,0.5,0.9666478154065481,0.23714403599999997,0.34352042,0.22801715449999999,0.10637638400000002,-0.00912688149999999,1.4485728833593776,0.9615133416216295
S031,three_singleton_scaffolds,4,SIG-NIHDA-2062|SIG-NIHDA-2063|SIG-NIHDA-498,1.0,1.0,1,1.0,1.0,0.237144036,0.34352042,0.2994591095,0.10637638399999999,0.062315073499999984,1.4485728833593774,1.262773100058059
S031,three_singleton_scaffolds,5,SIG-NIHDA-2063|SIG-NIHDA-498|SIG-NIHDA-2062,0.0,0.5,3,-0.5,0.8880953139782828,0.23714403599999997,0.255397799,0.18395584399999998,0.018253763000000006,-0.053188191999999995,1.076973316756741,0.7757135583203113
S031,three_singleton_scaffolds,6,SIG-NIHDA-2063|SIG-NIHDA-2062|SIG-NIHDA-498,0.0,1.0,2,0.5,0.9420172178805833,0.237144036,0.255397799,0.2994591095,0.01825376299999998,0.062315073499999984,1.076973316756741,1.262773100058059
S032,three_singleton_scaffolds,1,SIG-NIHDA-498|SIG-NIHDA-2062|SIG-NIHDA-2064,0.0,1.0,2,0.5,0.8010531668911923,0.16136880466666667,0.112513889,0.22801715449999999,-0.048854915666666665,0.06664834983333331,0.6972468392042416,1.413018798590014
S032,three_singleton_scaffolds,2,SIG-NIHDA-498|SIG-NIHDA-2064|SIG-NIHDA-2062,0.0,0.5,3,-0.5,0.7046768557326379,0.16136880466666667,0.112513889,0.070292997,-0.048854915666666665,-0.09107580766666667,0.6972468392042416,0.4356046210121066
S032,three_singleton_scaffolds,3,SIG-NIHDA-2062|SIG-NIHDA-498|SIG-NIHDA-2064,1.0,1.0,1,1.0,1.0,0.16136880466666667,0.34352042,0.22801715449999999,0.18215161533333332,0.06664834983333331,2.1287907579757865,1.413018798590014
S032,three_singleton_scaffolds,4,SIG-NIHDA-2062|SIG-NIHDA-2064|SIG-NIHDA-498,1.0,0.5,1,0.5,0.9742012010761021,0.16136880466666667,0.34352042,0.1857962625,0.18215161533333332,0.024427457833333333,2.1287907579757865,1.1513765803978793
S032,three_singleton_scaffolds,5,SIG-NIHDA-2064|SIG-NIHDA-498|SIG-NIHDA-2062,0.0,0.5,3,-1.0,0.6319541260499089,0.16136880466666667,0.028072105,0.070292997,-0.13329669966666668,-0.09107580766666667,0.17396240281997172,0.4356046210121066
S032,three_singleton_scaffolds,6,SIG-NIHDA-2064|SIG-NIHDA-2062|SIG-NIHDA-498,0.0,0.5,2,-0.5,0.7025316382845652,0.16136880466666667,0.028072105,0.1857962625,-0.13329669966666668,0.024427457833333333,0.17396240281997172,1.1513765803978793
