Reaction_ID,Ligand_XYZ_Path,Attach_Atom_Idx,Primary_Bond_Vector_Idx,NBO_Charge,IR_Frequency,Temp_K,Exp_ddG_kcal_mol,Conformer_XYZ_Paths,Conformer_Relative_Energies_kcal_mol,Conformer_Boltzmann_Weights,Conformer_Count,Ensemble_Energy_Span_kcal_mol,Ligand_SMILES,Ligand_Group,Dataset_Split,Source_ID,Source_URL,Conformer_Coordination_Centers_Angstrom,Coordination_Center_Method,Quantum_LMO_Cache_Keys,Quantum_Ensemble_Cache_Key,Quantum_CREST_Cache_Key,Quantum_xTB_Version,Quantum_CREST_Version
SIG-NIHDA-401,quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_000.xyz,14,10,0.74667798,1650,298.15,0.056166692,quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_000.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_001.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_002.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_003.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_004.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_005.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_006.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_007.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_008.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_009.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_010.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_011.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_012.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_013.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_014.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_015.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_016.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_017.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_018.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_019.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_020.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_021.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_022.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_023.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_024.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_025.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_026.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_027.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_028.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_029.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_030.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_031.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_032.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_033.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_034.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_035.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_036.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_037.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_038.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_039.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_040.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_041.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_042.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_043.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_044.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_045.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_046.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_047.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_048.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_049.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_050.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_051.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_052.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_053.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_054.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_055.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_056.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_057.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/a85a96389c9d4098/conf_058.xyz,0.0000000000;0.0110000000;0.0570000000;0.2060000000;0.3220000000;0.3290000000;0.3310000000;0.3440000000;0.3250000000;0.3580000000;0.3560000000;0.3650000000;0.3860000000;0.4320000000;0.4400000000;0.4430000000;0.4470000000;0.4550000000;0.4600000000;0.4810000000;0.5100000000;0.4830000000;0.5080000000;0.5250000000;0.5410000000;0.5480000000;0.5540000000;0.5620000000;0.6690000000;0.8450000000;0.9530000000;0.9630000000;0.9780000000;0.9810000000;0.9710000000;0.9810000000;0.9850000000;0.9920000000;1.0180000000;1.0430000000;1.0480000000;1.0880000000;1.1100000000;1.1910000000;1.2300000000;1.2490000000;1.4420000000;1.4830000000;1.4890000000;1.4910000000;1.5110000000;1.5170000000;1.5170000000;1.5190000000;1.5310000000;1.5570000000;1.8960000000;4.6500000000;4.6500000000,0.238217617824;0.054849451505;0.012849871501;0.098619013810;0.032469675303;0.024289757102;0.024229757702;0.007919920801;0.047619523805;0.007729922701;0.038229617704;0.007639923601;0.029299707003;0.013579864201;0.006739932601;0.040119598804;0.006659933401;0.019449805502;0.012989870101;0.018669813302;0.005989940101;0.024629753702;0.005999940001;0.005839941601;0.050659493405;0.005619943801;0.005559944401;0.005479945201;0.022829771702;0.026809731903;0.016879831202;0.013889861101;0.002719972800;0.002699973000;0.005449945501;0.002699973000;0.002689973100;0.002659973400;0.004999950000;0.004799952000;0.002419975800;0.004449955500;0.002179978200;0.007279927201;0.006949930501;0.001719982800;0.001239987600;0.001159988400;0.001149988500;0.001139988600;0.001109988900;0.001099989000;0.002179978200;0.001089989100;0.002129978700;0.001019989800;0.000579994200;0.000009999900;0.000009999900,59,4.65,Cc1ccc(S(=O)(=O)N2C[C@@H]3C[C@H]2C[P@]3c2ccccc2)cc1,O=S(=O)(c1ccccc1)N1CC2CC1CP2c1ccccc1,train,401,https://raw.githubusercontent.com/SigmanGroup/Ni-Catalyzed-hDA/main/data/kraken.csv,"4.8820098127,2.1259299945,0.9938212094;4.8789969478,2.1152916623,1.0105364360;4.8785603746,2.1873862269,0.9299920389;5.2407088994,0.4295040300,-0.4163558033;5.2833459729,0.7320630306,0.1480576965;5.2815358877,0.8071716881,0.0697637994;5.2874141330,0.9127523193,0.1741731544;5.2871949793,0.9310332614,0.3353329362;5.2802959533,0.9195032929,0.2370832282;5.2881461288,0.9816077799,0.1803376808;5.2966859142,0.9438729718,0.0769848703;5.2846442024,1.0147643295,0.3859688395;5.2899804552,1.1130946987,0.2486843961;5.2795412780,1.2033023334,0.2662191565;5.2718342880,1.1970670113,0.3631072694;5.2717390817,0.7035345734,-0.3329499711;5.2914433636,0.6894492471,-0.0476270202;5.2755031078,1.2392660014,0.2626181616;5.2796231636,0.8211431493,-0.1405058341;5.2612508931,0.9112333587,-0.5485728211;5.3067912442,0.7955999958,-0.2511215304;5.2831258215,0.8039914352,-0.4021646832;5.2827276313,0.8205650992,-0.5406891779;5.2676242275,0.9534376673,-0.5492597697;3.3898506401,2.0091357890,3.0196622786;3.4435483285,2.2856317356,2.7421323035;5.2951876596,0.6967408059,0.0136580669;3.4183939944,2.2848772591,2.7507453083;4.5588623307,-0.0630425852,-1.6575264261;3.5659387596,2.3224523303,2.6691804675;4.1037354401,1.2721405781,-2.8699569573;4.2205817715,1.8162894083,-2.3546842244;4.2143981230,1.7606370319,-2.3921410158;4.2374999894,1.7480401763,-2.3839057953;4.3586430218,1.5321422617,-2.3707935316;4.2174416651,1.1772761125,-2.7954060474;4.3269825620,1.5783304486,-2.3943832296;4.1843517455,1.8084324751,-2.3950634560;4.2598087253,1.0782226124,-2.7837607985;4.4295416012,1.3620406087,-2.3600038405;4.3403160865,0.9984329117,-2.7184522157;4.4743407145,0.9446136175,-2.5743166142;4.4299012839,0.7402516398,-2.6219236384;4.3371920137,3.0393505725,-0.2012333105;4.2469764428,3.1194978861,0.1537749258;4.2026004170,3.1579565773,-0.0151003686;4.6267971360,0.8345297199,-2.3547064081;4.4523641120,0.9324811150,-2.5706312955;4.5052734774,1.0313874093,-2.3751262929;4.2952536404,1.0534878193,-2.7333098482;4.1739018190,1.2074540531,-2.8273983388;4.3876564553,1.2748659962,-2.4569578524;4.2917228756,1.5948839106,-2.4311149907;4.2974793755,1.5289659197,-2.4526520332;4.0554347848,1.4584219859,-2.8533082440;4.2185744139,1.7447906019,-2.4220519577;4.7619018550,2.6831498667,0.2082012672;3.2094380969,1.7372985258,-3.0904039994;3.4528854459,2.8899082549,2.0242616028",crest212_xtb640_lmo_kraken,d93eca2aeb9ea1a76b9703c3e2f3b6b64199d60fb824624317bc1cd403450112;985258819c891291cc788577c7bd219a9b3056c6009f865e16ddaf47ca27918a;ddcf2560c169e26a804bc92cdfd0954403c329b59eb637d0ff555c541c72422a;cc936e8e25e540e57457e998141b9e83e9978acadfb7677b3131dce01caaca3e;fc2470219136c4a7022b3835d824296b651556fe89128674f26d547fb5f6d525;a9943318a2d88b0294ee5274a8650a59be1580de8b513bd632fe8e359b938f34;be4bea225ab713594eb8de442d4f2d61aa739664c5a855bc1470b1ff9a787c2d;90f351e8e529d0c15bf892c463ab4f3152ab88e12c8fd31b776d641fa0a02ae1;e88da3ec1673cb7bbb22715ebb30ab70e657dd89ffa3512e4aaf06b5600eb718;658f0315d78641e4cf98f4e194d5803a230e0cc15d9b07a866246be00ebdcfc5;a7246e9479810f0685e03974b0da22ff536b0b18ea53290bf059197e3793a72d;7d99be2ef058c95be73d6672000815048ff04777e01f90a65b88849db5a0ce0a;590f0cae07cd28da349a817e7ee2a5403b38e05a0bc9c3cabf14d5bb9c4e5960;1d32e3769bfad7b0b399ef6be9e6b2e556a0ffb7e4b21ac5bcf8e6028d5e3d74;c22a102d6850561554a27c80845374a081f484cb4eb38324a3a4275e390aa9ef;42119ae13067d6e680ee0620fe05ef9f626445422102f136e14500832f9857f1;2d334afcf58b9c3efe3035122953787f251b902bfd78a6aad7580cafb802782b;16fe929317bf181960e6b7ef3f91fa469a60b85ca5e6df4ea9bf1d7ac40f4a64;80d3e7aa830ddb62c93956cec0d14e0df8767bce44d51c8b4225fc06893e0d7c;7f09a46a2d613f46c1b0d14beccd4cb97ef5db2fb0415deed4106d296c88de81;09c3ba416c3b69769a42ad856b83f2d809f452a5c48e702ad8cc80002aed1206;d2696f61cae95d62c1b8fc5145e15b9ed0fd3b1009a46cfae8138ed2b470a1c0;a4fbdb83d1e0f9ea65c1d08aee1cb3a8892cb2d68f0453d3f227e38c8924b2ea;de9872a207d5f0f7e1e5f070db53a3b42323c5e559879ce91ee6590a7c8fe76e;bcf7806518af5d415189665fb274db131c25a318f03dd6a7153f8a09ccec91f6;693052ae458a6b66e4ee31d7a3b197d9c91e84d98eb0814b27bfd108d50eabd7;e2ab5b8fddbfe65f0ba2187d9a047f210c5f14029f73d959c04e8f5276625b1d;606b33748d94a043df2b41dbe3efecf0ce56b8dede8180ed94d05f71b45efea2;203329ecf54c32e4dc47d8a229e87bace77d6405a2b8e615c3b4e7b8e35c862e;16a4478c99e4cef016939c2f299d378d45494646d30910d5efb9936a4b8e5349;f0a5dab378dc40bf4a1a9319a026e8b8373af1c2dc4663f3967dfc12f5db0227;a3818ca7079c1994811da5efdb554452e137e8d88e2df77f1215c883530ee47c;c3dc5a6305a4b664fecfcac17ffaf6510e14846b0c36905461500337e7b8aa57;259d5b307970b7c93a6ebe3d786dca4a97a830113bc943dcfee28d67b9aeab49;273aefe5868786e16254d8d6819c17fb4700ab80dda5f94c2e1fbf1e7db2ec77;8cdb17abedbf9952e63497e3bd06f6540abd9b05d1fab9b9ce4cef8208743e7b;be8fee5a733989aad5da8e99acc94de1ad9f57578ec13e6315bb8f2b0c07561d;d66baa3774a7fa7ce720d86c79f38bf30daa40e4401826a444cbfa313ace2f15;04fb9223ca191751b035aa7718e94f53ab8d50656f7a701c213baa99595359db;42f362d812a0a39b1ad0994124eb2a6cec3bbb2061a84be2fa6b4c8197a8ee55;b191236df7a75537ad2487934cdcdaf0184299676ce427e8c11623d082ad2486;fb4fbc4ccd7b4e36ecc9924bb1f3ec4d932dda9c5ef79231a1d401148d05362a;f80ca6bf1db19c2a51f4dfc6008386fb5b7122c14540d40c0e2b8fb30e389915;9b0df05a947f208980f30def7e132579a1a791abafd5e6ffa49781a4f765dddc;556ac37c6f0f362d112b6ff3a949e5ef4e833a44f3d06ff4bbfcda3e27e040c6;ac67d500ca737d1e034f71e59e6a48ccd17605cba64d2fb6146b91aac4363e8c;170daf6f6093263b288a0216c5ac0a7139426f4b00a99ca3f065552277ef236e;bb6215605d84d04fd46d6503dc0fd111b0b07afef6a903308fb083d59a0c3b6c;aaad2047c5a5d512c1c87191b19a37c55980cb6364c9df1b8074efa599aa68b6;a600a8ea1def8eff732488c206f899d26d5c2ada4690591bd8304f24c8494e1e;e1140a1b8d8a9d85c34e5e32bfadae4c1be1c6894d56b99c49df614cb7dd0328;5e7239db9fc17f0ce6bc249540a73969031116b4b84bc550b506607698f33894;ecacef699362621f9c48aef3c880ab4d2c8bc4be4fbb606d3c9ec2a6c30df5ae;6e21d06521abfef6a998f8b1cdb8f3d25965b2dba2daba89aedfba609b3dbfd8;c0cddb0681aec9d8a50c6fd3920e377af0ea0ffca8365f0eededb8300371f34b;3e2688e2fbd5f3fcb1f61abeabd99d09b635dbed551448cfe138fd182ed60b66;f31cf46d46fa6ec51c4c2aee7db9a669fca143690b5fd34f327be1d862d147b3;81d1d11f88231e89f9c1f3f359ebdd274257cc86046f0c3adafbefe19f475862;d9883eb8bacdc61a3535e3dda8d50b74e7415bf0791a73fb0cd657d5f4f1a23d,a85a96389c9d409809b1f0680b1d818351ba5c0569ba789124982c5a14a707a4,20d8a3f03796695e3bdad63d7d0d6ac9a6e0cc554c2d2b6c3994cd34bfc43981,6.4.0,2.12
