Reaction_ID,Ligand_XYZ_Path,Attach_Atom_Idx,Primary_Bond_Vector_Idx,NBO_Charge,IR_Frequency,Temp_K,Exp_ddG_kcal_mol,Conformer_XYZ_Paths,Conformer_Relative_Energies_kcal_mol,Conformer_Boltzmann_Weights,Conformer_Count,Ensemble_Energy_Span_kcal_mol,Ligand_SMILES,Ligand_Group,Dataset_Split,Source_ID,Source_URL,Conformer_Coordination_Centers_Angstrom,Coordination_Center_Method,Quantum_LMO_Cache_Keys,Quantum_Ensemble_Cache_Key,Quantum_CREST_Cache_Key,Quantum_xTB_Version,Quantum_CREST_Version
SIG-NIHDA-401,quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_000.xyz,14,10,0.74667798,1650,298.15,0.056166692,quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_000.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_001.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_002.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_003.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_004.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_005.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_006.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_007.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_008.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_009.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_010.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_011.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_012.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_013.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_014.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_015.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_016.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_017.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_018.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_019.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_020.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_021.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_022.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_023.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_024.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_025.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_026.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_027.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_028.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_029.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_030.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_031.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_032.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_033.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_034.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_035.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_036.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_037.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_038.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_039.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_040.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_041.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_042.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_043.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_044.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_045.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_046.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_047.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_048.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_049.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_050.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_051.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_052.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_053.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_054.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_055.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_056.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_057.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_058.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_059.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_060.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_061.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_062.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_063.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_064.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_065.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_066.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_067.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_068.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_069.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_070.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_071.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_072.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_073.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_074.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_075.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_076.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_077.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_078.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_079.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_080.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_081.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_082.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_083.xyz;quantum/conformers/SIG-NIHDA-401_9d42bff1/5acd2e6e19258591/conf_084.xyz,0.0000000000;0.0240000000;0.0280000000;0.2060000000;0.2870000000;0.3200000000;0.3200000000;0.3220000000;0.3200000000;0.3390000000;0.3410000000;0.3250000000;0.3630000000;0.3650000000;0.3660000000;0.3960000000;0.3970000000;0.4160000000;0.4290000000;0.4390000000;0.4450000000;0.4450000000;0.4440000000;0.4820000000;0.4880000000;0.5300000000;0.5420000000;0.5660000000;0.5600000000;0.5700000000;0.5570000000;0.6690000000;0.6840000000;0.6880000000;0.8460000000;0.8600000000;0.8800000000;0.9520000000;0.9670000000;0.9700000000;0.9710000000;0.9730000000;0.9830000000;0.9740000000;0.9690000000;0.9830000000;1.0080000000;1.0220000000;0.9980000000;1.0310000000;1.0290000000;1.0460000000;1.0510000000;1.0680000000;1.0690000000;1.0810000000;1.0820000000;1.0910000000;1.0890000000;1.0950000000;1.1030000000;1.1030000000;1.1040000000;1.1090000000;1.1230000000;1.1820000000;1.2290000000;1.2620000000;1.2980000000;1.4610000000;1.4780000000;1.4970000000;1.4880000000;1.5050000000;1.5070000000;1.5090000000;1.5160000000;1.5010000000;1.5100000000;1.5340000000;1.5300000000;1.5300000000;1.5390000000;1.5770000000;4.2120000000,0.144192883858;0.027790555811;0.009230184604;0.108242164843;0.034720694414;0.028120562411;0.067141342827;0.028170563411;0.011110222204;0.005460109202;0.005440108802;0.005600112002;0.015610312206;0.005230104602;0.005220104402;0.004960099202;0.009740194804;0.009550191004;0.018670373407;0.018350367007;0.004570091402;0.054581091622;0.013300266005;0.017130342607;0.021170423408;0.003960079202;0.053871077422;0.007540150803;0.003770075402;0.003700074001;0.003780075602;0.021850437009;0.003050061001;0.006020120402;0.029950599012;0.008980179604;0.002190043801;0.026930538611;0.013340266805;0.003810076202;0.007590151803;0.003740074801;0.001850037001;0.007400148003;0.007360147203;0.007180143603;0.003580071601;0.003530070601;0.005230104602;0.001700034001;0.003400068001;0.003310066201;0.001640032801;0.001600032001;0.001600032001;0.001560031201;0.003100062001;0.001540030801;0.003060061201;0.001530030601;0.001510030201;0.001510030201;0.001510030201;0.001490029801;0.001460029201;0.007670153403;0.009530190604;0.002270045401;0.002140042801;0.002450049001;0.004780095602;0.000780015600;0.002320046401;0.001530030601;0.001520030401;0.004550091002;0.002260045201;0.002980059601;0.000760015200;0.000730014600;0.003670073401;0.002910058201;0.001430028601;0.000680013600;0.000010000200,85,4.212,Cc1ccc(S(=O)(=O)N2C[C@@H]3C[C@H]2C[P@]3c2ccccc2)cc1,O=S(=O)(c1ccccc1)N1CC2CC1CP2c1ccccc1,train,401,https://raw.githubusercontent.com/SigmanGroup/Ni-Catalyzed-hDA/main/data/kraken.csv,"4.8862606559,2.1009925997,1.0145723140;4.8796854197,2.0769558732,1.0637896611;4.8660173226,2.1563667885,1.0103624941;5.2202260581,0.5508388749,-0.4176170820;5.2609739314,0.6643196827,0.0185915406;5.2796399502,0.8872527366,0.2038768764;5.2738581790,0.7646204772,0.3280783547;5.2698424543,0.7870594753,0.1531135093;5.2791906766,0.8105360960,0.0892287622;5.2937611669,0.8292261189,0.2270377863;5.2903890763,0.8141404930,0.2525165952;5.2899728306,0.6474884201,-0.0178217759;5.2894150483,0.9835199648,0.3401920850;5.2859415442,1.0053302116,0.2709236934;5.2772287466,1.0665004583,0.3912029126;5.2435880058,0.9932219296,0.5833478274;5.3098063433,1.0276256892,0.1777380782;5.2871062619,1.1416136752,0.2975785914;5.2765900095,1.1808958705,0.3133723295;5.2985072215,1.1440929771,0.1859422875;5.2758394525,0.7579865352,-0.0920703559;5.2889846462,0.6871256121,0.0286633947;5.2758947389,0.7615451829,-0.0397572128;5.2904649734,0.8602753028,-0.1897672636;5.2907969555,0.8721545231,-0.2363146955;5.3176850995,0.8090984440,-0.2178017709;3.4536169224,2.2566196809,2.7629117661;5.2979653652,0.9382046991,0.1339242689;3.5120044843,2.2003836910,2.7674271974;3.3460298882,1.8025981067,3.1515367126;5.3048513274,0.7738436409,0.0845153288;4.4906317841,0.2162664346,-1.8256298581;4.6222920152,-0.0940402399,-1.4905627976;4.3972447923,-0.2118149943,-2.0323925662;3.6161163762,2.2505684839,2.6875477242;3.6180203048,2.2578193207,2.6799996781;3.5674551447,2.1444326987,2.8568380920;4.1243090313,1.2439791165,-2.8654927555;4.2064289379,1.7917342907,-2.3907635938;4.2605877670,1.6627379171,-2.4067062785;4.2271769818,1.7453422700,-2.3937051445;4.0758905415,1.2289947280,-2.9021495176;4.3323853812,1.5355590066,-2.4005576910;4.2063615002,1.8440522217,-2.3436094814;4.2251377785,1.7705524853,-2.3766866050;4.2088522285,1.1334682915,-2.8108986837;4.1734206916,1.9329008634,-2.3187281643;4.0501167062,1.3187112178,-2.8883953702;4.3343895928,1.5639993170,-2.3962800145;4.2593044288,1.0727099279,-2.7734253074;4.3940979165,1.4581424430,-2.3794626065;4.6737809641,0.8255836891,-2.2624708176;4.4417429526,1.3424313426,-2.3541023426;4.7706245443,0.9784916444,-2.0100451320;4.4818604579,1.3057285847,-2.3246289291;4.5320526989,1.3229102814,-2.2513349792;4.5325929135,1.2267585601,-2.2733119666;4.6127544720,1.1629160822,-2.2115616416;4.5562228445,1.2371734522,-2.2447919956;4.6566214185,1.0314027118,-2.1702107393;4.4867602304,1.1778991428,-2.3578368793;4.6976331852,1.1267199387,-2.0793776053;4.4871154730,0.7795619620,-2.5663560143;4.4780954597,2.9409539888,-0.1579392481;3.5994923950,2.2533818405,2.7480755942;4.3651909962,3.0197608927,-0.1559587658;4.2573701480,3.0563163891,-0.5877169864;4.2318497759,3.0856725767,-0.4001857855;4.1623431613,3.1087597688,-0.5320700565;4.7356374427,1.0876857730,-2.0070301606;4.6205375933,0.9480912885,-2.2485261952;4.3802106949,1.1344981525,-2.5877724651;4.6956068486,1.1058102668,-2.0667801205;4.1402770155,1.2802428729,-2.8390007424;4.3684607494,1.3561951645,-2.4319002019;4.4775562265,1.1187997679,-2.3946131540;5.2214367526,0.8491185516,-1.1014862017;4.2000876086,1.2663817520,-2.7649053198;4.4260364293,1.2843646375,-2.4162073505;4.1186426065,1.3800368275,-2.8257757058;4.2949847192,1.5043677139,-2.4632613878;4.2728904251,1.4946063769,-2.4887292533;4.0846554330,1.4010060923,-2.8532266336;4.2316799762,1.6783317064,-2.4465810464;4.9238065987,0.6548784866,1.1166296570",crest212_xtb640_lmo_kraken,46e7bd23f00c70e25ce310881e563df12bfba1ae939bcca81088a11a3c74d748;55939fd2a8b3c95cf384042b533260f7b1d26bce5819dcac87d69f5c723516cf;aa8616cb5da747283a1b31c11c050a4303085c3627c0e851c16563c7c2dbb172;107123ece224ce44a644d47b15196597ace43ad014c510e6900433f3026e68d4;6d18b15def30271a8c383828d16a21bfab900797cc78840ccb8965644a9a9f1d;04ef4cfdd20841ba5219b49fa76c0c25ed749d574cddd3851cd953945bd477d8;ff80594ef41f3ef8ceb38f77f90a90167dda58da8ef8b7958781ad9e723b23f4;2c1f1fa4c3f2c4b5f23cfb39ecea1f93372d87ce8ebdaa66344c79011c05ccd1;da0af60c61555370ab6ac59cf97dd14e6e7163612d19f9b2b7ad20f0e3fbe275;e1153cedb27ab5cf5f1af662fdefcb81dc1dba330df564c65f6eac4919ee9a00;abdd4b78b7232f23ae451c3fb75d1184da0ecd2aa44caa48066874579af79336;f06df2888befea157861a7d1a38ecde211b09ab614b3c3153a03481274145f02;80ad769d8fd7c028138b26aed8461f9e791c1019b2711e0fb5e8758b52b6515d;95dc8a6b6f14381962e9790f1b1134fc7644bf610aa6b3bb7234a1534b2c0be2;7218ca95a604bca72a3619aad26efc550d7642b5f8cd55f49e1c7cf1f4acbcb3;3b6b0771f5091218686664ef342df4310ea35445349abd03b6b52b545295fb05;2360074cff998b47ac2f738bfc64d71ceb6e63699e64d876e70dc81cf887248e;42d5d56f9d888f0543359266e309bd40eaf8e47833795eb588f49eb5402c7a9c;1bbc7d602522bdb62c45d49337241e9589e5330d2dc9f92a4d1b7e3da6a70a11;95fb0dce75848f9e3544cd0ddbd31fde234aee4f0946e4d6c87ac71f184e9c7c;b9d6565d42af35b5e4f63ca053e688a994a6aa640e3e319831e4529a643d1356;34c90dfcb6c01e8182e5ce00016620b7f329f4dd482e28ea13c976a2504fa667;e3c7edb4f4b54d814cdd5d8d5d98622bd54bee5035e0ac3afbb9244d3dc88fb1;a3c56b864e5da04316794597b3ad76cfcc088a1e7c056f5410c17974ad7f3495;50dd3a51c7ae239fdadfa16de6e864d6cc48bd74e3c3230c487531f593a23196;78640a6fec4c6bd500a09f7ce356dbeac8e8e65810cb13301d23c61171ebaa63;314e3ab6ae3c5b5de0fd679277f7854456947a4ba50b76ed2944e95c8a2bc624;ab1c1bca071ce31902a02d5dfeec96a9414bda42d40635df1e90f489b1016e4b;37c83ba56c12859500cc4d5700b4d15982bba168814b7d014348cff2ed04b1d6;e01010d1c6ee430b432c4d6d437af866aacbe3911212ad1646f758c8037a69bf;73cdb10a9353a3de170ee66d88289cf3f314d5346257042ab93f8cf624f01415;0da8982ccb79cf5dff42ea3f02879e8ecebf5d588269ece07c3c4845b0426178;ffe0c26e41b55eb138ac3e35b8efb9197bcfa50fa543c305bd3870744b1bc76a;bbb19f61c81912d709afd56c662c38b9914a3be8f9d59cf737f151402890fee2;0fa3b8ff6da0a6b065c94debe472f23133a20071ad7b6e8daf827ac871048f19;ef727a32b1e1dc5516fb2bc656f692dd1a33ce09d0201bef5a1d5f1212a07c95;606e40547f554a439e1b23156a9779ec11e8a22b223cabe7ef070721c2d432e4;94a4b38cab4b1b4fb62f97d1e927f19ee553ea658e98000437827e6ed0ebef30;80ef77c94aa038a1e771a3b60065db90370ca75f8c6a465f0ec52bfa41e9ce91;d6a3e589e5dcdf969959eb61159fd8222f3d8b1733e064babb17abeeeed7328b;6b6c17bf04584ee3808c97837c9e62935e2e32d932640b8d2833117fbac2f1e1;efc38fa1b799b31ade7f53576477e3dff4dbbeba40ae4e52d681770c868a6e6a;c6761ba0ab6ee06a2fac282e2a4093e7835739e62d80221659af379ce893e651;0aae21a666d022bfd0db706685db63929fafaea79492148e1878a9349c439dba;ef0ec11626e3c3ee77893b049d9a053ed9d2edf8112be1f0ec30e5634a55aa8a;777f4b8be68185e3bf6f78b67ab272c8c744e49df6cbc22e9af354903085e8e9;f9ccba3ea26abed0a0cd506a0623f4a29d7c414a72f14acaf82ab9c88e092f54;3355d6227030bbc16242fd2216178999efd2a6e22b949df86d4b0e509e89f19f;ae5ae0b7d6453531a0124b5317a41aeea218b78a26275eaf7615bbe22750b8a1;7a78c46639e69240bf6be7dd1c44036fb7211ebe2dead57e0f71b81e6bd74713;8fed7b15c89a644ab27ba744b6abf01907430b158615dfc1da961ad45557df2f;16a70aa6f2b0b1e4a3c057ff69b9c0adc82a466a94202627bbf4f1c72d75cdb7;ab52aeed1c625d7102e7772be4f05bbd32375ea157bad627b40d68b651e24e54;a2c84ef537090e65e6290bed9e5d48dac7679213dd16e91e7bcca3f2bfed3dd2;29053aaf8f5df66270b8b946fa061e33b8f6949e7a994481312bb8a8043c43c6;d0e2d765dff5b3c99d50e48476dd436e24f24346177b6999217b7e14cea343ca;f581a4d8984dd5b9a521a5ad16c57802b59a6d68bfaa5d5d51ae07ff1fa6a06e;0077ffabc9d962a3e842bb2b8f221687aa1742a68db93d669b1588c65d73a8e7;f34c4a52a832ceacfc4ec56bdca597fe223d777a4f6beb3a749375495b4446fe;68474f848bea14443775c4d3d6f30d2e1b4b02495938aae95f349ef3a2ef38bc;525df43cac32109a4a8126714ec53e26b83e84b303d42decb064dbab6c249777;72a40cfe8a9fda5f815f4963e32c95cfea69756a213557b76c21b23d87df5dda;434fbea9f649a3d26fbadbafe5aacadc3aeb4e2d2ed8e927003125d89e47a479;75ab52d8a50e8315d0bb19e1f7df047fe66d72199157a1a4f656cda7594131de;fee99aa77ce5cd64ef4f3a3633875518c45b4a015253113e1dc8959b7603265f;d314e5c3fd86116ecef5745b72d4f70e98b6d7e7cfc5f9588026f44aa2b35669;a1cecbc4e56d4596391a43a607ef76a85068e75bfda5d3b2ce1746f749cd3724;a102ce92b9ed9de792b4e5898c5fdf7f73d6d6c946f6c9a2aed6e45b15dcadc6;e819839b561db1eb083ba0eefd0fc63dbb85748be7cf540e3ee1943dd3b1b302;de9f588f3729ce0ebb126d8bae5636b3222ed4376a96d5c6676e01feea4d80ee;764eb27e5924594ebfb36aa3ba125a44fe786240df06953c892552e35677d549;57275e75f7deee919078655a363e307bb1e5b2b487d1da8a5227199fac121eb1;b1642aa4dac4c24f81d5b693bf4bffcfaed90034eb730a5642f917c8ef571dea;9de47380867d72151809d5dfaea0d9eda88a7ebbdb4c6d5a62738fb1cba568dc;4c44d692de957d7c1942b3cd2f48ae1b930493e4664d9cfcf9871cb99632acae;151286df6381b393bc69a2fa1ddd5cf7469e6408410e6c6a08ce347a908cc14b;dc1e3da50c0315ee27b2fb1b70fcdcb39b0d35aebf97b618ffdf77e249b01384;7ba8422213d4fd589dade5123cf540dc4bc7f4b7856246fa8bfa87e8970b69c6;50fdc716bf7e435425c654ebd0f3555671c8356e63dfecdf604e2f9c20d72176;3d891cb0587fe49f955968322b79eab4517c787a73f55ea67d1e7c9abad31a50;a7e108f68bb5365604dd36a54c5c96aa08aab8fdd7a566d59b86ed6724dfb42b;6adcb1d85a9564b1a153238ed72e2e22fc73d5d9fe0709d18344f9e5ad3c939c;c0a77b009e4d46eb89fdc8ff123287c5299127b6c70cbbe82635a01b03cf4b75;5801d50f48c50fd942dbc9688e1425a7af4fde8f1eecb55cb7be8c9481070275;73217d237a4ea6e0687bfc3d24688949a3e429d008d07ee41c441368595585c6,5acd2e6e192585916a6e225118c1aaf5faf93b456de60e686fa04edd35604970,b876107112f65cc5986a295e1d630555c6e246419e1497c7e9d1dbe08fbc8224,6.4.0,2.12
SIG-NIHDA-498,quantum/conformers/SIG-NIHDA-498_7d70a0ce/1306f3ef9cfb9a93/conf_000.xyz,3,4,1.45808,1650,298.15,0.11251389,quantum/conformers/SIG-NIHDA-498_7d70a0ce/1306f3ef9cfb9a93/conf_000.xyz;quantum/conformers/SIG-NIHDA-498_7d70a0ce/1306f3ef9cfb9a93/conf_001.xyz,0.0000000000;0.4730000000,0.689390000000;0.310610000000,2,0.473,CN(C)P1Oc2cccc3c2C2(CC3)CCc3cccc(c32)O1,c1cc2c3c(c1)OPOc1cccc4c1C3(CC2)CC4,train,498,https://raw.githubusercontent.com/SigmanGroup/Ni-Catalyzed-hDA/main/data/kraken.csv,"0.5311416929,-3.6410496537,1.5548449364;0.6075162959,-3.6955642610,1.5370878348",crest212_xtb640_lmo_kraken,4d112543205e44645c2077b264fdcfa12924071cc100e66c6c13990434a8b4fe;da19220fe5a8c6d905d4ad3dfa197b5e132c0686de9b0497e329c642ca32ec77,1306f3ef9cfb9a937980a8e54789f1f8a7b54ff7ecf6277c99c2f0fb935ee751,bff7270238ce8f5e88f1cd9ccc312082fabaf95a8b16a00e98683db782217a8a,6.4.0,2.12
SIG-NIHDA-723,quantum/conformers/SIG-NIHDA-723_1db84e66/b7e31143cc516aa3/conf_000.xyz,16,15,0.74010279,1650,298.15,1.9307772,quantum/conformers/SIG-NIHDA-723_1db84e66/b7e31143cc516aa3/conf_000.xyz;quantum/conformers/SIG-NIHDA-723_1db84e66/b7e31143cc516aa3/conf_001.xyz;quantum/conformers/SIG-NIHDA-723_1db84e66/b7e31143cc516aa3/conf_002.xyz;quantum/conformers/SIG-NIHDA-723_1db84e66/b7e31143cc516aa3/conf_003.xyz;quantum/conformers/SIG-NIHDA-723_1db84e66/b7e31143cc516aa3/conf_004.xyz,0.0000000000;2.9580000000;3.9900000000;4.4780000000;4.5460000000,0.999740000000;0.000050000000;0.000150000000;0.000060000000;0.000000000000,5,4.546,COc1cccc(OC)c1-c1cccc2c1P(C(C)(C)C)CO2,c1ccc(-c2cccc3c2PCO3)cc1,blind,723,https://raw.githubusercontent.com/SigmanGroup/Ni-Catalyzed-hDA/main/data/kraken.csv,"-0.6161031517,3.0402798720,-0.2878400713;-0.5689445414,3.0203840239,-0.2717173425;-0.6799648869,3.0699761908,-0.0203972846;-0.6521975324,3.0070340898,-0.3418766712;-0.2921318490,3.1178480431,0.1432873398",crest212_xtb640_lmo_kraken,44e976bdaa5e248375eb6989c0eb81ccc39c4cf88ec35d932be0c75576c5897f;6ca7f4016b819a98125d9d0b175dc4b632fbf18ad48a5e7e8695f316fc7a3ad6;f280a4e494ea6833511ee07f669add845f4e0e03664445aa60c1a4f0275522af;374710eb8d61eeebd2c6fbdb8a60f38483cd9370b2eff300c8612d6038a44ced;f4de225fe9045d24817b33d6f17477bab55278d009c20b412fd9dd53629e6227,b7e31143cc516aa3bb86fcd0f79fb498b5ccba2a751283623145b11eac5aad1f,3f10f0662886f88cd9fde6d2db86cfdccc5251b22f4bf79fec3f72c899afddde,6.4.0,2.12
SIG-NIHDA-724,quantum/conformers/SIG-NIHDA-724_0d5c5a07/1af69e7d1b2df2c0/conf_000.xyz,4,5,0.74557,1650,298.15,2.1437554,quantum/conformers/SIG-NIHDA-724_0d5c5a07/1af69e7d1b2df2c0/conf_000.xyz;quantum/conformers/SIG-NIHDA-724_0d5c5a07/1af69e7d1b2df2c0/conf_001.xyz,0.0000000000;2.9100000000,0.999350000000;0.000650000000,2,2.91,CC(C)(C)P1COc2cccc(-c3c4ccccc4cc4ccccc34)c21,c1cc2c(c(-c3c4ccccc4cc4ccccc34)c1)PCO2,train,724,https://raw.githubusercontent.com/SigmanGroup/Ni-Catalyzed-hDA/main/data/kraken.csv,"0.6534796993,-2.4707627221,-1.6541822233;-0.3957394272,2.6291014284,1.3565597490",crest212_xtb640_lmo_kraken,4e4ebe8402aec71967e00c421bdebf03f0fc44e38dd35a397d8eb62275ec601e;d0c7d7b5254cfcae94c267d7a6adac746701a394610f9b879ff7cb1c31cf5f77,1af69e7d1b2df2c070f2c73ed9e956da86fd185f843149c398fc9c3288267140,e30f37a34e59fec75bbc71c3b14b3b6b8991605d4a6b9703cc265e06f9dece0a,6.4.0,2.12
